height,fee,numberTXs,nTime,date_str,nonce,nbits,nDifficulty,average_hash_calcualtions,blockhash,targetHash
1190,0,1,1232493570,Tue 20 Jan 2009 23:19:30 GMT,3658802693,486604799,1,4295032832,000000005d8c1f827319a4dc019cc2474346e90ef6335f17e99c0ef9b50f3572,00000000ffff0000000000000000000000000000000000000000000000000000
1200,0,1,1232500435,Wed 21 Jan 2009 01:13:55 GMT,1034021175,486604799,1,4295032832,00000000f0b6da96d1e3272e87e181a7057c3d79bf984b420d4f6fd6d7a49fc7,00000000ffff0000000000000000000000000000000000000000000000000000
1210,0,1,1232507902,Wed 21 Jan 2009 03:18:22 GMT,2281388059,486604799,1,4295032832,00000000b35633852811643943145d4412b8058fab7e7fc258726575e8b3f15e,00000000ffff0000000000000000000000000000000000000000000000000000
1220,0,1,1232515122,Wed 21 Jan 2009 05:18:42 GMT,341910064,486604799,1,4295032832,0000000047e2deb17c9084a5940152048a485c04e7b85145eb58d001c641c89b,00000000ffff0000000000000000000000000000000000000000000000000000
1230,0,1,1232523624,Wed 21 Jan 2009 07:40:24 GMT,1824941623,486604799,1,4295032832,000000007db5065b2afe36a0551fa800050a5e11e5d3adf00c7be82af557199b,00000000ffff0000000000000000000000000000000000000000000000000000
1240,0,1,1232531092,Wed 21 Jan 2009 09:44:52 GMT,13405875,486604799,1,4295032832,00000000a85e5b2827b328be25397bfda277b1011e44c3682726f8a8f701ab69,00000000ffff0000000000000000000000000000000000000000000000000000
1250,0,1,1232538338,Wed 21 Jan 2009 11:45:38 GMT,2343033637,486604799,1,4295032832,00000000ded2e141b0a967c28babfa0894f3825cebb06b42de3489925acbc461,00000000ffff0000000000000000000000000000000000000000000000000000
1260,0,1,1232544961,Wed 21 Jan 2009 13:36:01 GMT,20944946,486604799,1,4295032832,000000004d300ee9448a7a24cb5e5ac6baabbbe8f071a0992bca904b8ee4099f,00000000ffff0000000000000000000000000000000000000000000000000000
1270,0,1,1232551580,Wed 21 Jan 2009 15:26:20 GMT,27949551,486604799,1,4295032832,00000000a7d1c579bf9d01fa43e5914d204640aa5480f058aee2190ecd82fff7,00000000ffff0000000000000000000000000000000000000000000000000000
1280,0,1,1232560088,Wed 21 Jan 2009 17:48:08 GMT,2679483941,486604799,1,4295032832,00000000f6fe35b1054765089f743de53ae686fdf13b55d064399c2385404a22,00000000ffff0000000000000000000000000000000000000000000000000000
1290,0,1,1232566708,Wed 21 Jan 2009 19:38:28 GMT,2355082295,486604799,1,4295032832,00000000e7e14180e1bcd82aff7fba4a4874a4028c4beb1e9de18ed2404b4d30,00000000ffff0000000000000000000000000000000000000000000000000000
1300,0,1,1232594123,Thu 22 Jan 2009 03:15:23 GMT,2147005185,486604799,1,4295032832,0000000047a712b762d9c91aa1cc2e33fb48ea64276a7086c3c10aa252a934ab,00000000ffff0000000000000000000000000000000000000000000000000000
1310,0,1,1232603229,Thu 22 Jan 2009 05:47:09 GMT,677945621,486604799,1,4295032832,00000000af65d8750ebd67da9421b8054e5bac2a8b25dac3b0f4ce86dcde252d,00000000ffff0000000000000000000000000000000000000000000000000000
1320,0,1,1232612478,Thu 22 Jan 2009 08:21:18 GMT,2992709415,486604799,1,4295032832,000000008e81fd45f37bebf570ab987b2a386b76ace40d628ef3250b9b6d6db1,00000000ffff0000000000000000000000000000000000000000000000000000
1330,0,1,1232623267,Thu 22 Jan 2009 11:21:07 GMT,3238952751,486604799,1,4295032832,000000003d244449bbd0f01087271506e9e19b8f7df9dceb121df70f6ba4b141,00000000ffff0000000000000000000000000000000000000000000000000000
1340,0,1,1232632496,Thu 22 Jan 2009 13:54:56 GMT,737964292,486604799,1,4295032832,00000000324093ac23a52cab4b9c6e17675818d4ab49b071dc5263eea1379c6c,00000000ffff0000000000000000000000000000000000000000000000000000
1350,0,1,1232641950,Thu 22 Jan 2009 16:32:30 GMT,339802655,486604799,1,4295032832,000000005f3b33fbff842d0b7cf1de11fc4de376356b0d634a859eb77c840556,00000000ffff0000000000000000000000000000000000000000000000000000
1360,0,1,1232650833,Thu 22 Jan 2009 19:00:33 GMT,602605108,486604799,1,4295032832,00000000d0b483c7e7ba3ac75e979d6d42a173ce40f6dd0428903a400b032450,00000000ffff0000000000000000000000000000000000000000000000000000
1370,0,1,1232658776,Thu 22 Jan 2009 21:12:56 GMT,748161576,486604799,1,4295032832,000000008fb163105b8774ac031d045e22f349ab7c60b0fe490e94e1b8a83e00,00000000ffff0000000000000000000000000000000000000000000000000000
1380,0,1,1232666052,Thu 22 Jan 2009 23:14:12 GMT,1074212393,486604799,1,4295032832,000000007744641587852c7de2729dbdc16888c0b7f686899d7078b558058555,00000000ffff0000000000000000000000000000000000000000000000000000
1390,0,1,1232696035,Fri 23 Jan 2009 07:33:55 GMT,3399995436,486604799,1,4295032832,00000000dd431bce4cf36326ee8b51a7136ebcf664976ba7087bf7d8f3ce0f5d,00000000ffff0000000000000000000000000000000000000000000000000000
1400,0,1,1232726353,Fri 23 Jan 2009 15:59:13 GMT,1103297079,486604799,1,4295032832,00000000c9c28d2bb760225beaddbc212a01720869b624f088e9311df5b5d8f2,00000000ffff0000000000000000000000000000000000000000000000000000
1410,0,1,1232729603,Fri 23 Jan 2009 16:53:23 GMT,429606453,486604799,1,4295032832,000000002607a33986c36cea0cc034838ac5b332f7fb702958f61f6b4f38840c,00000000ffff0000000000000000000000000000000000000000000000000000
1420,0,1,1232733269,Fri 23 Jan 2009 17:54:29 GMT,4164638516,486604799,1,4295032832,00000000070b5a4ba16f846d325fa4ffc4144dbcfec4e6ae3a19fe9272eb8e5b,00000000ffff0000000000000000000000000000000000000000000000000000
1430,0,1,1232737826,Fri 23 Jan 2009 19:10:26 GMT,4271111215,486604799,1,4295032832,000000000009606d829b157912edb060c406b519fb2bfcc1078c196b69c67e49,00000000ffff0000000000000000000000000000000000000000000000000000
1440,0,1,1232742205,Fri 23 Jan 2009 20:23:25 GMT,82375747,486604799,1,4295032832,00000000ad67cba546e7a036e14ca28e74d1d092218236b8bb6f0b420dc12d59,00000000ffff0000000000000000000000000000000000000000000000000000
1450,0,1,1232746600,Fri 23 Jan 2009 21:36:40 GMT,261600790,486604799,1,4295032832,000000003077f52fca44f7881567de49c2d816c25435a32bfc104c2158d709d9,00000000ffff0000000000000000000000000000000000000000000000000000
1460,0,1,1232751181,Fri 23 Jan 2009 22:53:01 GMT,1252162816,486604799,1,4295032832,0000000060d16cce0658fceae1b62a37cc62f9bf09be2e3e52937cb2c3d9524a,00000000ffff0000000000000000000000000000000000000000000000000000
1470,0,1,1232755162,Fri 23 Jan 2009 23:59:22 GMT,4239734038,486604799,1,4295032832,000000002207b009445560de0ccb14ce5933c32c5aa5a277e2f4c244b5ea3e09,00000000ffff0000000000000000000000000000000000000000000000000000
1480,0,1,1232759222,Sat 24 Jan 2009 01:07:02 GMT,3919821077,486604799,1,4295032832,000000009d0fa2b877d57be5825026b4c2a570fab8f8bccf9aa718f9090d5747,00000000ffff0000000000000000000000000000000000000000000000000000
1490,0,1,1232763131,Sat 24 Jan 2009 02:12:11 GMT,2899634982,486604799,1,4295032832,000000001d48d25d3c5cce231e54dd545d31c41d050f375a9246406e85c3c821,00000000ffff0000000000000000000000000000000000000000000000000000
1500,0,1,1232768195,Sat 24 Jan 2009 03:36:35 GMT,3932909876,486604799,1,4295032832,000000007d07681a955b7bb9d96c473e847395b592b6e9e5a73b15b594bd4013,00000000ffff0000000000000000000000000000000000000000000000000000
1510,0,1,1232772755,Sat 24 Jan 2009 04:52:35 GMT,3388289841,486604799,1,4295032832,0000000035c87619e4408443c2791f30d3d27c7252739b3af85e910ab2c50306,00000000ffff0000000000000000000000000000000000000000000000000000
1520,0,1,1232776000,Sat 24 Jan 2009 05:46:40 GMT,17391719,486604799,1,4295032832,000000007fd5bb1b397b43a7e3e2123770b8d3c59724814c00e2ebef6ccd43e9,00000000ffff0000000000000000000000000000000000000000000000000000
1530,0,1,1232780414,Sat 24 Jan 2009 07:00:14 GMT,20744197,486604799,1,4295032832,000000002ef590480c5f64b5a69043dd8ecede19717034987732bc47cec4fa15,00000000ffff0000000000000000000000000000000000000000000000000000
1540,0,1,1232784389,Sat 24 Jan 2009 08:06:29 GMT,3969507614,486604799,1,4295032832,00000000e2a77c0f42ed41ebbe18a40cebd8b2b473d31de6ce098f2d0e608bef,00000000ffff0000000000000000000000000000000000000000000000000000
1550,0,1,1232789228,Sat 24 Jan 2009 09:27:08 GMT,3290727688,486604799,1,4295032832,0000000083fb9db6cdd95705a71c717243a504835899ca35a1807dab4764de47,00000000ffff0000000000000000000000000000000000000000000000000000
1560,0,1,1232793929,Sat 24 Jan 2009 10:45:29 GMT,3858013479,486604799,1,4295032832,000000006eccf4527b54c788162d57c66b8b5b3badeba857543ef9e621abc8d0,00000000ffff0000000000000000000000000000000000000000000000000000
1570,0,1,1232797921,Sat 24 Jan 2009 11:52:01 GMT,570446359,486604799,1,4295032832,00000000515e2d36a0b202ecfe4c8d72750c47f8dff761272097ab2a8d6a24db,00000000ffff0000000000000000000000000000000000000000000000000000
1580,0,1,1232801868,Sat 24 Jan 2009 12:57:48 GMT,3601614850,486604799,1,4295032832,000000005160a17e0c299c5646de80a210e6aac12bf4e2ad9796967d22b4e547,00000000ffff0000000000000000000000000000000000000000000000000000
1590,0,1,1232807280,Sat 24 Jan 2009 14:28:00 GMT,1941197613,486604799,1,4295032832,000000000afe8b5ca393448720e23b588e0f8422852ab872ef704d0852d55ca3,00000000ffff0000000000000000000000000000000000000000000000000000
1600,0,1,1232811403,Sat 24 Jan 2009 15:36:43 GMT,4130546467,486604799,1,4295032832,00000000f6b38fee667afb9cb2eedc5a9988d345e7b61ce220d34005d2d5b8bf,00000000ffff0000000000000000000000000000000000000000000000000000
1610,0,1,1232816026,Sat 24 Jan 2009 16:53:46 GMT,1308135682,486604799,1,4295032832,00000000d97359bd7dd742427a81f88bd01a27ebe66c5e0ae010df031173ee7c,00000000ffff0000000000000000000000000000000000000000000000000000
1620,0,1,1232820029,Sat 24 Jan 2009 18:00:29 GMT,1475515444,486604799,1,4295032832,00000000896aa7735d5a1f1e4702f17425abaa2112e7736c67b8d3cc1ca90fea,00000000ffff0000000000000000000000000000000000000000000000000000
1630,0,1,1232824248,Sat 24 Jan 2009 19:10:48 GMT,3994417179,486604799,1,4295032832,00000000c8cdeb2e335b0571fb95df17e5946283e42b8680e38ade3fc7bcbbe8,00000000ffff0000000000000000000000000000000000000000000000000000
1640,0,1,1232829097,Sat 24 Jan 2009 20:31:37 GMT,927880504,486604799,1,4295032832,00000000046c6a34e2dee8bc6957cc36223526924aa5fd824564bc730905143b,00000000ffff0000000000000000000000000000000000000000000000000000
1650,0,1,1232833559,Sat 24 Jan 2009 21:45:59 GMT,31481932,486604799,1,4295032832,00000000272f42aa7edb7b466441a307f90490358b4283ba5b74dd149d7eb32a,00000000ffff0000000000000000000000000000000000000000000000000000
1660,0,1,1232836928,Sat 24 Jan 2009 22:42:08 GMT,1374964516,486604799,1,4295032832,00000000770b3cc7e452578726abdab6a8f7e614813e9e4602b151478f2952cc,00000000ffff0000000000000000000000000000000000000000000000000000
1670,0,1,1232840964,Sat 24 Jan 2009 23:49:24 GMT,606229525,486604799,1,4295032832,000000005b7a58a939b2636f61fa4ddd62258c5fed57667a35d23f2334c4f86d,00000000ffff0000000000000000000000000000000000000000000000000000
1680,0,1,1232844161,Sun 25 Jan 2009 00:42:41 GMT,3851034902,486604799,1,4295032832,00000000a88d6a14d79b7afd292071916cb04899411fcbc83131e86e5f98269b,00000000ffff0000000000000000000000000000000000000000000000000000
1690,0,1,1232848484,Sun 25 Jan 2009 01:54:44 GMT,1932674342,486604799,1,4295032832,000000001d807cfd1880f185030f815b7afb6733ce6b09b2e3ce11145112f20b,00000000ffff0000000000000000000000000000000000000000000000000000
1700,0,1,1232853066,Sun 25 Jan 2009 03:11:06 GMT,3403812123,486604799,1,4295032832,000000009bf03aa138b1bb31491261221f8d4562941c1022a798acda7e3158d4,00000000ffff0000000000000000000000000000000000000000000000000000
1710,0,1,1232857303,Sun 25 Jan 2009 04:21:43 GMT,720655145,486604799,1,4295032832,0000000028f54de8c6677b1eaf8241804e6d9a6e89fcf326049c8c3bb3495a64,00000000ffff0000000000000000000000000000000000000000000000000000
1720,0,1,1232860318,Sun 25 Jan 2009 05:11:58 GMT,49378133,486604799,1,4295032832,00000000349ece8e0646fff3b5d97166f2331177bbb693111ed51fd9ba1d7886,00000000ffff0000000000000000000000000000000000000000000000000000
1730,0,1,1232864396,Sun 25 Jan 2009 06:19:56 GMT,4227804165,486604799,1,4295032832,000000006887ff71c96202da488a0052f79e4c03b1d098bccbd6f80b9c6be7e2,00000000ffff0000000000000000000000000000000000000000000000000000
1740,0,1,1232869567,Sun 25 Jan 2009 07:46:07 GMT,1564422682,486604799,1,4295032832,0000000046b7ed5890ee696b81606e98bc97481aba201255721cac2f427d6b15,00000000ffff0000000000000000000000000000000000000000000000000000
1750,0,1,1232874427,Sun 25 Jan 2009 09:07:07 GMT,1570312749,486604799,1,4295032832,000000003fb07cd6b88c2d72edacd4c9d168fa06c8c9859cd51a9eb593ff8f97,00000000ffff0000000000000000000000000000000000000000000000000000
1760,0,1,1232878822,Sun 25 Jan 2009 10:20:22 GMT,83694870,486604799,1,4295032832,000000003e029e3e141af6aa26bc2a7a212dc66af32434a7ca82bf2890183fc8,00000000ffff0000000000000000000000000000000000000000000000000000
1770,0,1,1232883618,Sun 25 Jan 2009 11:40:18 GMT,1344613937,486604799,1,4295032832,000000006947fb1ec7bda93f3bdb54372faaea393807409c6c7cfa236da44c8c,00000000ffff0000000000000000000000000000000000000000000000000000
1780,0,1,1232888092,Sun 25 Jan 2009 12:54:52 GMT,61615658,486604799,1,4295032832,00000000ab798ba558d898672adf688356cd75fde67f5a02342b196ba915fcc3,00000000ffff0000000000000000000000000000000000000000000000000000
1790,0,1,1232892878,Sun 25 Jan 2009 14:14:38 GMT,1839652889,486604799,1,4295032832,000000008d1094720ae4f22693d7b4226f581ca03a2295dde57bc242a264fe4b,00000000ffff0000000000000000000000000000000000000000000000000000
1800,0,1,1232898170,Sun 25 Jan 2009 15:42:50 GMT,1752590631,486604799,1,4295032832,00000000046d4e2de13c9a31dec05fafcae393ae7de773242abd4db47e9e747f,00000000ffff0000000000000000000000000000000000000000000000000000
1810,0,1,1232903973,Sun 25 Jan 2009 17:19:33 GMT,1108214063,486604799,1,4295032832,0000000047d5a0870320bfe1a147312bc5a042d8e3e25dcf1bb72b5a7f23ac65,00000000ffff0000000000000000000000000000000000000000000000000000
1820,0,1,1232909136,Sun 25 Jan 2009 18:45:36 GMT,4079953,486604799,1,4295032832,00000000bf0e8af2f742d16f5e32db76e0d3db000c6e5b801f50969acf751cd7,00000000ffff0000000000000000000000000000000000000000000000000000
1830,0,1,1232913022,Sun 25 Jan 2009 19:50:22 GMT,19830838,486604799,1,4295032832,000000009e6a05d053409236953adae0e74b2cb63ac35fe5a2938503a6216fcb,00000000ffff0000000000000000000000000000000000000000000000000000
1840,0,1,1232917655,Sun 25 Jan 2009 21:07:35 GMT,460269108,486604799,1,4295032832,00000000d84f0a18e6563db3149a266515eb6c23810e19c714f8ac6e037f108f,00000000ffff0000000000000000000000000000000000000000000000000000
1850,0,1,1232922081,Sun 25 Jan 2009 22:21:21 GMT,789049348,486604799,1,4295032832,000000001b5bcdc869f9be859cd3f7cd500c718ffe3d4ad3e941bef111593078,00000000ffff0000000000000000000000000000000000000000000000000000
1860,0,1,1232925868,Sun 25 Jan 2009 23:24:28 GMT,780999467,486604799,1,4295032832,000000003bf1f8df98f0e5f2cfaaf8cae43811f6a297335e7e08245331d8ed99,00000000ffff0000000000000000000000000000000000000000000000000000
1870,0,1,1232930957,Mon 26 Jan 2009 00:49:17 GMT,2674180394,486604799,1,4295032832,0000000039d64ce3bb6f073707a6ba831e6e2fbc7d9fae40709d162012b1253e,00000000ffff0000000000000000000000000000000000000000000000000000
1880,0,1,1232935690,Mon 26 Jan 2009 02:08:10 GMT,2611887383,486604799,1,4295032832,00000000ef5126d211c6e240795c88d9475c2b0b5d5e75bb0feae6cf59775f08,00000000ffff0000000000000000000000000000000000000000000000000000
1890,0,1,1232940695,Mon 26 Jan 2009 03:31:35 GMT,2654805031,486604799,1,4295032832,00000000a8a51545d4f832bdc7d613721795024a022ee5146358045179e1b022,00000000ffff0000000000000000000000000000000000000000000000000000
1900,0,1,1232944937,Mon 26 Jan 2009 04:42:17 GMT,55795203,486604799,1,4295032832,00000000e67f39a80dbba80e5bf130294ef460b89022c7a56c3df76ab2df2e71,00000000ffff0000000000000000000000000000000000000000000000000000
1910,0,1,1232949913,Mon 26 Jan 2009 06:05:13 GMT,783169836,486604799,1,4295032832,0000000000d4325fa7c9e97ac69cdf22a6803e925c5297d925fab14fd53e86a6,00000000ffff0000000000000000000000000000000000000000000000000000
1920,0,1,1232979519,Mon 26 Jan 2009 14:18:39 GMT,839413032,486604799,1,4295032832,00000000dc9e979cbe08b1ab64eac7bbb51dd3201b68870c55ba13fefb2976cb,00000000ffff0000000000000000000000000000000000000000000000000000
1930,0,1,1232990956,Mon 26 Jan 2009 17:29:16 GMT,2540078364,486604799,1,4295032832,000000007b7657a7d2ad592b5103ca326d9eccb9fb4a4fa838522d80fec99b68,00000000ffff0000000000000000000000000000000000000000000000000000
1940,0,1,1232998843,Mon 26 Jan 2009 19:40:43 GMT,4276462639,486604799,1,4295032832,0000000056cb3abfa6d975ce08a6055365c432426a39ea7d8d984562dbbcea07,00000000ffff0000000000000000000000000000000000000000000000000000
1950,0,1,1233007640,Mon 26 Jan 2009 22:07:20 GMT,1841628704,486604799,1,4295032832,000000008a3f87d76e4e59fbd3c531a87b0557b91c838a988e7c9589b42cf7db,00000000ffff0000000000000000000000000000000000000000000000000000
1960,0,1,1233016590,Tue 27 Jan 2009 00:36:30 GMT,3145706543,486604799,1,4295032832,00000000c362f74664af60d2dd1841a9151c81eee7f61fe9efb67d3e4ca15dbc,00000000ffff0000000000000000000000000000000000000000000000000000
1970,0,1,1233023940,Tue 27 Jan 2009 02:39:00 GMT,2543482170,486604799,1,4295032832,000000001210de7676a0944eb9a0df4cd4001868be65f0f1b0abb80061521bb4,00000000ffff0000000000000000000000000000000000000000000000000000
1980,0,1,1233030130,Tue 27 Jan 2009 04:22:10 GMT,1307336490,486604799,1,4295032832,000000001655468039ac54eb2f17e14c58f751ad6e044d1e80e1624847d2b6ac,00000000ffff0000000000000000000000000000000000000000000000000000
1990,0,1,1233037928,Tue 27 Jan 2009 06:32:08 GMT,3103934757,486604799,1,4295032832,00000000675bcdd144e9e266ab737f9dd2f62f039074dc1afc174a9d69acf41a,00000000ffff0000000000000000000000000000000000000000000000000000
2000,0,1,1233046715,Tue 27 Jan 2009 08:58:35 GMT,2999858432,486604799,1,4295032832,00000000dfd5d65c9d8561b4b8f60a63018fe3933ecb131fb37f905f87da951a,00000000ffff0000000000000000000000000000000000000000000000000000
2010,0,1,1233056326,Tue 27 Jan 2009 11:38:46 GMT,133957939,486604799,1,4295032832,00000000612cddac3513ac8a59168132e07dcf56690f6da51b76663a9182df2b,00000000ffff0000000000000000000000000000000000000000000000000000
2020,0,1,1233067896,Tue 27 Jan 2009 14:51:36 GMT,1445826362,486604799,1,4295032832,00000000a2090ecd638c98afa5785d69eb9c84fbc1201f259f729a28190791d3,00000000ffff0000000000000000000000000000000000000000000000000000
2030,0,1,1233076194,Tue 27 Jan 2009 17:09:54 GMT,794908948,486604799,1,4295032832,0000000036e9b23428b4e9e275c5edc14b4765c82fdad3d5f8abd078303d63d3,00000000ffff0000000000000000000000000000000000000000000000000000
2040,0,1,1233083496,Tue 27 Jan 2009 19:11:36 GMT,1515007283,486604799,1,4295032832,00000000d4df6eb7089e80d84e4b22d144a901dd63162af435f742c319b025bb,00000000ffff0000000000000000000000000000000000000000000000000000
2050,0,1,1233094970,Tue 27 Jan 2009 22:22:50 GMT,3616288811,486604799,1,4295032832,0000000006ef8c34a38cf705d623808ceffd2eea1f2dd8dcec85da6529d86285,00000000ffff0000000000000000000000000000000000000000000000000000
2060,0,1,1233105973,Wed 28 Jan 2009 01:26:13 GMT,1143729702,486604799,1,4295032832,000000005a2d6394da35269c09425f59f4d76c5b486b2d6b617f30bbd4fb79dd,00000000ffff0000000000000000000000000000000000000000000000000000
2070,0,1,1233114740,Wed 28 Jan 2009 03:52:20 GMT,30234739,486604799,1,4295032832,00000000c87f394fb307f295503695bb39c2e3025a910a1e7e84b13126165264,00000000ffff0000000000000000000000000000000000000000000000000000
2080,0,1,1233123994,Wed 28 Jan 2009 06:26:34 GMT,2073846023,486604799,1,4295032832,0000000056776041ebdc54bb829a88d4d6915793be1f08be507c4f7bcaf186d9,00000000ffff0000000000000000000000000000000000000000000000000000
2090,0,1,1233129201,Wed 28 Jan 2009 07:53:21 GMT,3013963820,486604799,1,4295032832,000000008cb4680dd14cccadebd9e6127373c71f948015a502eded2921f72db9,00000000ffff0000000000000000000000000000000000000000000000000000
2100,0,1,1233136967,Wed 28 Jan 2009 10:02:47 GMT,81260023,486604799,1,4295032832,00000000d5092034c3a92473d42f28e3fd279f0652e2d5b0049c7d40fcbc990b,00000000ffff0000000000000000000000000000000000000000000000000000
2110,0,1,1233144297,Wed 28 Jan 2009 12:04:57 GMT,1108792093,486604799,1,4295032832,000000004e9faa21bc0797c4124998999b0d8a42b1b5257dada61079a3f00257,00000000ffff0000000000000000000000000000000000000000000000000000
